"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
1,1,0,0,NA,"1995","female","white","0","0","0","-1","-1","2","2","-1","1","0",5,"0",-0.429992711916566,5,4.57000728808343,1,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,4,13.5," How people treat one another and their views on equality. ","Mentally stimulating, enjoyable. ","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA," Mathematics","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
2,1,0,0,NA,"1990","female","white","1","-2","1","-1","-2","2","2","2","-2","-2",3,"-1",0.607667896617204,3,3.6076678966172,1,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6.5,1,10," It was about the allocation of limited resources and specifically about how people would distribute those resources and how the majority would react if expose to different situations of more or less fair distribution."," Since there is no need of unanimity, the 2/3 majority decides how to distribute the resources, which can lead to unequal distribution of the total pie. However, there was a tendency towards a distribution that tried not to let someone way behind. On the other hand, when confronted with an unequal distribution where one participant got most resources, while the others could still obtain the same in the first round than in the second, people rejected the proposition.","GRIexpt-2015-02-24-102521","Control",NA,"1","1",NA," MA Public Opinion and Political Behaviour","Italy","1","1",NA,"155.245.28.10","cl-4",NA
3,1,0,0,NA,"1995","female","white","-2","-2","-2","-1","-2","-2","2","2","-2","2",4,"2",-0.696216830564663,4,3.30378316943534,1,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,4,6.5," making decisions in different situations","i did not like the part that the computer randomly chooses a different proposal","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA," Criminology and social psychology","Bulgaria","0","0",NA,"155.245.28.19","cl-13",NA
6,1,0,0,NA,"1991","female","white","-2","-2","2","-2","-2","2","2","2","-2","-1",1,"1",-0.692341507505625,1,0.307658492494375,1,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,4,10.5," whether our political beliefs inform our decisions about equal division of money"," i got angry when in a couple of cases I wasn't given any money","GRIexpt-2015-02-24-102521","Control",NA,"1","1",NA," criminology","Greece","1","5",NA,"155.245.28.21","cl-15",NA
10,1,0,0,NA,"1995","female","white","0","-2","0","1","1","2","2","-1","2","2",6,"-2",0.28897639401257,6,6.28897639401257,1,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,8.5," Money distribution "," good","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA," French and English Law","France","1","2",NA,"155.245.28.9","cl-3",NA
18,1,0,0,NA,"1992","female","white","2","-1","1","-1","-2","2","2","-1","-2","-2",3,"1",-0.1556172888726,3,2.8443827111274,1,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4.5,4,11," To see how people distribute wealth/money when there is no possibility for everyone to have the same amount. ","Some people are really egoistic. Of course, everybody allocates the most money to themselves but some people really went crazy and tried to rip off the others. ","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA,"Teaching Degree for Highschool","Germany","1","2",NA,"155.245.28.24","cl-18",NA
7,1,0,0,NA,"1995","male","white","0","-1","-1","0","2","-2","1","-1","1","1",7,"1",-0.176365065807477,7,6.82363493419252,2,2.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,6,3.9,12.4,"About deciding whether you split the money equally between the participants or whether you decide to favour only one of them in order to earn more money yourself","It was a nice experiment that surely shows how individuals act when it is a question of choice and money","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA," LLB English and French Law","France","1","1",NA,"155.245.28.41","cl-1",NA
15,1,0,0,NA,"1988","female","white","1","-1","1","-2","-2","2","2","2","-2","-2",2,"0",0.419463369622826,2,2.41946336962283,2,2.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7.5,4.5,14.5," About how consistent people is regarding redistribution of the wealth and their political opinions. If this is the aim of the experiment it as quite useless as it is not taking into account the personal situation of each participant. Some maybe truly `left` but the fact that probably they are students without incomes has led them to behave quite greedily neither you cannot know if other people is here trying to get money for funding an NGO, for instance, knowing that this `money game` hurts nobody. This experiment only makes sense if what you are trying to prove is that at the end of the day personal reasons have more weight in people`s decisions than their political opinions."," As I have explained. It maybe interesting but without all the variables is useless, fragmentary and probably biased.","GRIexpt-2015-02-24-102521","Control",NA,"1","1",NA," LLM International Human Rights Law","Spain","0","0",NA,"155.245.28.25","Client-19",NA
17,1,0,0,NA,"1994","female","white","1","-2","1","0","-2","2","2","1","0","0",3,"0",-0.55006511611864,3,2.44993488388136,2,2.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,1.5,4," Seeing how well people's political stand is reflected in seemingly unrelated decision-making. Whether one sticks to ones principles or tries to get the most money. "," It was ok. Frustrating when you're the one allocated the least, because you know you're going to lose, and strangely tempting when you're allocated more than someone else and knows you can either accept and approve of unfairness, or reject and risk being worse off yourself in the next round. ","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA," BA Business Management and Modern Languages","Norway","1","2",NA,"155.245.28.20","cl-14",NA
9,1,0,0,NA,"1994","female","brown","-1","-1","1","0","-2","0","0","2","1","1",4,"1",0.212274719262496,4,4.2122747192625,2,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,11.5," Decision making: whether people would be willing to split the money in order for everyone to receive a share or be selfish and take all the money themselves."," The experiment was good, simple and easy. It was interesting to see how people responded to different amounts of money. It was also interesting to see some people chose to share while others did not. ","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA," BSC Economics","United Kingdom","1","1",NA,"155.245.28.17","cl-11",NA
12,1,0,0,NA,"1944","female","white","1","-2","0","-1","2","2","2","1","1","0",4,"0",-0.0451888132840395,4,3.95481118671596,2,2.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,2.1,4.6,"A bit unsure to comment -  could be to do with voting - especially as elections coming up soon!   "," I enjoyed the experiment -  interesting to see vast differences in choosing the individual 'bits of the pie'.   Kept mine a bit tighter.

Good instructions.
","GRIexpt-2015-02-24-102521","Control",NA,"0","0",NA," ","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
14,1,0,0,NA,"1996","male","black","1","-2","2","2","-2","-2","0","2","-1","-2",4,"-2",-0.670179055491462,4,3.32982094450854,2,2.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,9,3,14.5," Game theory with Oligopolies and collusion 

"," I enjoyed it thoroughly ","GRIexpt-2015-02-24-102521","Control",NA,"1","2",NA,"Economics","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
4,1,0,0,NA,"1985","female","white","-2","0","-1","0","2","2","2","-1","1","1",8,"0",-0.268642036803067,8,7.73135796319693,3,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,1.6,9.1," How people change dependent on how other people treat them and whether people would self-sacrifice to avoid going to round 2 with a reduced pot","A little bit slow at times but am assuming that's due to live data being collected. The room was really cold!

The experiment itself was really interesting","GRIexpt-2015-02-24-102521","Control",NA,"0","0",NA," ","United Kingdom","0","0",NA,"155.245.28.13","cl-7",NA
