"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
4,1,0,0,NA,"1994","female","black","1","-1","1","0","-1","1","1","1","0","-2",3,"0",0.459884155355394,3,3.45988415535539,1,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,1.5,10," I think the experiment is a seeing whether there is a correlation between people's political views and how they think money should be shared when given the opportunity "," I think its a good experiment and interesting to see how people react and decide when put in these situations ","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," modern languages","United Kingdom","1","1",NA,"155.245.28.15","cl-9",NA
6,1,0,0,NA,"1996","female","white","-1","1","0","1","-1","1","2","-2","1","1",8,"-1",-0.412285426305607,8,7.58771457369439,1,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,8,3,13.5," Deciding whether you want to be fair to everybody because you do not want any distinction to be made or whether you decide to only think about yourself and your interests."," It was kind of hard to make a fair decision because of course you want to make more money than the others. I tried to do a balance.","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA,"french law and english law","France","1","2",NA,"155.245.28.22","cl-16",NA
13,1,0,0,NA,"1990","male","white","1","-2","-1","-2","-1","0","2","1","-1","-2",8,"-2",0.0470777174457908,8,8.04707771744579,1,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3.5,7," game theory. The idea is if we divide the money equally or close to equally, there is greater chance for everyone to maximize its profits. ","Almost none of the participants was dividing the  pie equally and trying to maximize its own profits. This was done buy giving most of the 17 pounds to himselv and the the rest to one of the other participants, so the offer would be accepted (2 out of 3 would vote agree)","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," Accounting and Finance","Bulgaria","1","2",NA,"155.245.28.25","Cl-19",NA
1,1,0,0,NA,"1996","female","white","1","-2","1","-1","-2","2","2","1","1","-1",2,"0",0.627222830243409,2,2.62722283024341,1,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3.5,3.5,9.5," About peoples different political stance and how they would divide the money, including how they would react to peoples ethnicity.","Reasonably good, although the idea that the experiment is actual money would make people maybe bypass the ideas of politics and ethnicity. ","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," History","United Kingdom","1","3",NA,"155.245.28.16","cl-10",NA
8,1,0,0,NA,"1995","male","white","-2","-1","1","-1","-1","2","2","1","0","0",2,"-1",-0.642911407724023,2,1.35708859227598,1,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,4.5,12," Whether your political and moral views affected your decision making in economic and beneficial terms to yourself."," It was an interesting concept, however, the way in which it was conducted made for an extremely and unnecessarily long process. ","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," BA History","United Kingdom","1","20",NA,"155.245.28.10","cl-4",NA
9,1,0,0,NA,"1995","female","white","1","-2","0","-2","-1","2","2","1","-1","-1",3,"0",0.27491663293913,3,3.27491663293913,1,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,2,10.5,"I think the experiment was about how we believe income should be divided. And also to see how people divide goods in terms of political view points, race and gender.","I thought the experiment was good, although frustrating at times when people were being too greedy.","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA,"BA Politics (including a year abroad)","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
7,1,0,0,NA,"1994","female","brown","1","-1","0","0","-1","2","2","1","1","0",6,"0",0.266986470902339,6,6.26698647090234,2,2.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,4,9.5," It was about how politically people think."," It wasn't fair to some of the people because sometimes it was two against one.","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA,"Accounting and Finance","United Kingdom","1","2",NA,"155.245.28.14","cl-8",NA
15,1,0,0,NA,"1995","female","white","-1","-2","2","1","-2","2","0","-1","-1","2",7,"-2",0.554668135056272,7,7.55466813505627,2,2.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,2,11.5," How to divide money so you could gain profit. It has to be fair among all members or at least two so your allocations could be accepted."," It was hard to understand the graph and divide money.","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," BSc Finance","Lithuania","1","3",NA,"155.245.28.20","cl-14",NA
18,1,0,0,NA,"1995","female","white","-1","-1","0","0","-1","2","2","0","1","0",5,"0",0.521358897909522,5,5.52135889790952,2,2.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,2.5,12," To see how people react to inequality, between rich and poor, when we allocate the money. "," People are unfair. The more money they have, the better. It is in human nature.","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," Bsc Management and Marketing","France","1","1",NA,"155.245.28.21","cl-15",NA
5,1,0,0,NA,"1993","male","white","-2","-1","1","2","2","-1","2","2","-1","0",6,"-2",-0.00696827550418677,6,5.99303172449581,2,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1,4.5,8," I believe the experiment was about comparing how people react in payment division in two different situations, when it regards them and when it regards the population in general."," Quite interesting, but a complete strike of luck.","GRIexpt-2015-02-24-154255","GRI","Read","1","2",NA," Computer Science","Albania ","1","1",NA,"155.245.28.9","cl-3",NA
