"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
6,1,0,0,NA,"1995","female","white","1","-2","-1","-2","-2","2","2","0","-2","0",3,"-2",-0.238222159584984,3,2.76177784041502,1,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,8,4,14.5,"To indicate how greedy people are and somehow see whether they were racist based on the fact that the images showed the race of the people involved"," Everyone wants the money.","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," International Relations with Modern Languages","Bulgaria","0","0",NA,"155.245.28.41","cl-1",NA
8,1,0,0,NA,"1993","female","black","-2","-2","0","1","0","2","1","1","1","2",5,"0",-0.0785074140410871,5,4.92149258595891,1,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,2,6.5," I think its gambling because you don't if someone is actually going to give you any money, so it is a risk you will have to take. ","Overall I think it was quiet fun.","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," Business and Management","United Kingdom","1","2",NA,"155.245.28.24","cl-18",NA
13,1,0,0,NA,"1994","female","black","-1","-1","0","-1","0","2","2","1","-1","0",5,"0",-0.278229745291173,5,4.72177025470883,1,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,7,1,10.5," It reminded me of Rawls theory of Justice and splitting wealth up according to what you believe the other person should be entitled to."," It was fun and interesting to see other peoples behavioural patterns and my own behaviourial patterns when sharing the money between ourselves. I believe you can have a hidden communication between people even though you dont know who they are","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," International Relations ","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
5,1,0,0,NA,"1987","female","white","-2","-2","0","-1","-2","1","-1","2","1","2",3,"-2",-0.566182049270719,3,2.43381795072928,1,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,5,12.5," I think it was about decision-making process and how it differs from person to person depending on their ethnic origin, sex and political orientation."," I think my choices have not been influenced by the factors described above.","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," LLB Law","Portugal","1","3",NA,"155.245.28.12","cl-6",NA
10,1,0,0,NA,"1994","female","black","0","-2","-1","-2","-2","-1","0","-2","0","0",4,"0",0.644735784921795,4,4.64473578492179,1,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,4,6.5,"How people would allocate wealth in an economy"," It was interesting to see how we as human beings have the tendency to be greedy. Politicians and money people included  ","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," economics with french ","Italy","1","1",NA,"155.245.28.25","Cl-19",NA
11,1,0,0,NA,"1996","male","white","2","-2","2","-1","-2","2","2","2","1","0",3,"0",-0.648317690845579,3,2.35168230915442,1,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,2,4.5,"seeing how greedy people are when you can't see the person you're taking money away from"," clever as its showing how people distribute money when they think they're anonymous and no-one will ever know how much they took or gave except the people who run the experiment and analyse the data","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," history and criminology","United Kingdom","1","3",NA,"155.245.28.10","cl-4",NA
1,1,0,0,NA,"1996","female","white","-2","0","1","1","-1","2","2","2","-2","1",4,"0",-0.569177201762795,4,3.4308227982372,2,2.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5.5,1.5,9.5," Getting to know how people make group decisions and in such a situation if they show selfishness or opt for egalitarianism."," It was curious how most of the time people tended to divide the sum equally even though they did not know the people they were assigning the money to.","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," Politics with Human Rights","Italy","1","1",NA,"155.245.28.8","cl-2",NA
4,1,0,0,NA,"1993","male","white","1","-2","1","-1","-2","2","1","0","1","-1",3,"-2",-0.462255563493818,3,2.53774443650618,2,2.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5.3,4.3,12.1," I think that the aim of the experiment was to determine how we, as humans, make decisions that have an affect on ourselves as well as others. As we were able to see avatars that reflected the ethnicity and the gender of the other participants in our group, I feel that there may have been an extra aim: to determine whether or not race and gender have an effect upon our decision making processes. "," I feel that the experiment was fair, interesting and enjoyable to participate in.","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," Biomedical Science","United Kingdom","1","1",NA,"155.245.28.16","cl-10",NA
7,1,0,0,NA,"1993","female","black","1","-2","2","0","-1","0","2","-1","1","0",5,"1",0.17800933807157,5,5.17800933807157,2,2.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,7.5," peoples sense of loyalty towards a particular race (perhaps their own) and loyalty towards those of a similar political view/dislike for those with different political view."," good","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," international development ","United Kingdom","1","2",NA,"155.245.28.19","cl-13",NA
2,1,0,0,NA,"1995","female","white","0","-2","-1","0","-1","1","2","2","0","2",4,"0",0.50023831166327,4,4.50023831166327,2,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,3,10.5," Sharing with others"," I think sharing is good, but it does not work without communication with the other parts, so this experiment was frustrating, since one does not know what the others intentions are.","GRIexpt-2015-02-24-122234","GRI","Read","1","2",NA," International relations and modern languages","Italy","0","0",NA,"155.245.28.15","cl-9",NA
