"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
3,1,0,0,NA,"1993","female","white",1,1,2,1,1,1,1,2,1,1,2,"0",0.175753602432087,2,2.17575360243209,1,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,4,13.5," It was interesting to see how I reacted to the offers when I was trying to be even, but interesting to see that I changed my approach following this"," It was very professional and simple to follow instructions. A little bit repetitive and long though.","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," American History","United Kingdom","0","0",NA,"155.245.28.14","cl-8",NA
7,1,0,0,NA,"1993","female","white",1,-1,-2,2,0,1,-1,-2,2,0,3,"-2",-0.0820542130619288,3,2.91794578693807,1,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.7,1,9.2," The experiment seemed to be about greed, and how one can gain more money by enticing others by offering more money to one participant than another."," The experiment overall was interesting, it definitely makes you wonder and have questions behind why and how another person splits the money. On a personal level it allows you to question and affirm your morals in terms of what you think is fair or what you think is perhaps not so fair.","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," Latin American Studies with Human Rights","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
8,1,0,0,NA,"1993","female","white",-2,1,-1,2,1,-2,1,-1,2,1,3,"-1",-0.20016324785538,3,2.79983675214462,1,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,10,3.5,16," decision making","It was interesting to see that some people were willing to share while others were not. Sometimes it took a while for I could continue with the experiment.","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," Economics","Netherlands","0","0",NA,"155.245.28.21","cl-15",NA
2,1,0,0,NA,"1992","female","white",1,1,-1,2,-1,1,1,-1,2,-1,3,"0",-0.0737546439282596,3,2.92624535607174,1,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,7,2,11.5," How people's (political) views influence their behavior when they are asked to share money and whether they put themselves as first priority."," I wish I could yell at the people who made rounds where I was allocated 0.00 and then it went through and I have a chance to get nothing in the end apart from the show up fee. I think the experiment shows how selfish people are and how far they go with that when they are anonymous. ","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," Bachelor of Education","Germany","1","1",NA,"155.245.28.18","cl-12",NA
9,1,0,0,NA,"1993","male","white",0,-1,-2,2,1,0,-1,-2,2,1,2,"-2",0.222953251004219,2,2.22295325100422,1,1.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,3.5,13," I believe the experiment aims to identify how people will negotiate different monetary offers when they are not face to face with one another. It also aims to determine how fairly people will split odd amounts of money when participants are not in direct contact with one another."," I found the experiment to be interesting and I actually learned something about myself. To begin with I tried to split the money as equally as possible but when I saw that other people were offering larger amounts to themselves I began to conform and do the same.","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," Biomedical Science","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
11,1,0,0,NA,"1995","female","brown",-2,-2,-1,1,-1,-2,-2,-1,1,-1,3,"0",-0.271823307825252,3,2.72817669217475,1,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,4,16.5," Analysing how people make decision in different situations. Also about alanysing different techniques when making these decisions, for example when dividing the money, we only had to make one other participant happy, so sharing the money between yourself and them was key to having more money as only two people had to accept the offer to continue to the next negotiation."," A very good experiment","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA,"economics","United Kingdom","1","3",NA,"155.245.28.20","cl-14",NA
5,1,0,0,NA,"1996","male","brown",0,1,-2,-1,1,0,1,-2,-1,1,5,"0",0.0224476571660489,5,5.02244765716605,2,2.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2,2.1,6.6,"how people react, when it comes to money"," it was fun and enjoyable, but a bit boring because i had to wait a long to for the experiment to continue","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," accounting and finance","United Kingdom","0","1",NA,"155.245.28.19","cl-13",NA
15,1,0,0,NA,"1995","female","white",1,-1,-2,1,1,1,-1,-2,1,1,5,"0",0.227105164434761,5,5.22710516443476,2,2.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,6,2.1,10.6," How greedy/generous people are when it comes to sharing money"," I feel that the experiment went well and that people are fairer than i thought they would be","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," Spanish Studies and Modern Languages","United Kingdom","1","2",NA,"155.245.28.10","cl-4",NA
17,1,0,0,NA,"1996","male","brown",-1,0,1,2,0,-1,0,1,2,0,5,"-1",0.14505807319656,5,5.14505807319656,2,2.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,3.5,9," It took long, but I feel the experiment was about what we think of modern world with the money, then how our mentality was towards money."," Very clever","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA,"Computer Networks","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
6,1,0,0,NA,"1995","female","white",0,-2,-1,2,-2,0,-2,-1,2,-2,2,"-2",0.284672045661137,2,2.28467204566114,2,2.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,8,4.8,15.3," I think the experiment was made to see how greedy people actually are and if we can share with others."," The participants in my group were not as greedy as I was ","GRIexpt-2014-12-02-114543","Control",NA,"1","2",NA," BA International Relations with Modern Languages","Bulgaria","0","0",NA,"155.245.28.9","cl-3",NA
